market_ticker,market_title,game_date,home_team,away_team,yes_team,no_team,yes_means_home_team_wins,yes_means_away_team_wins,market_title_parsing_available,team_names_match_nba_game,mapping_confidence,mapping_warning
KXNBAGAME-26MAR02HOUWAS-WAS,Houston at Washington Winner?,2026-03-02,WAS,HOU,WAS,HOU,True,False,True,True,high,
KXNBAGAME-26MAR02LACGSW-GSW,Los Angeles C at Golden State Winner?,2026-03-02,GSW,LAC,GSW,LAC,True,False,True,True,high,
KXNBAGAME-26MAR03BKNMIA-MIA,Brooklyn at Miami Winner?,2026-03-03,MIA,BKN,MIA,BKN,True,False,True,True,high,
KXNBAGAME-26MAR03DALCHA-CHA,Dallas at Charlotte Winner?,2026-03-03,CHA,DAL,CHA,DAL,True,False,True,True,high,
KXNBAGAME-26MAR03DETCLE-CLE,Detroit at Cleveland Winner?,2026-03-03,CLE,DET,CLE,DET,True,False,True,True,high,
KXNBAGAME-26MAR03MEMMIN-MIN,Memphis at Minnesota Winner?,2026-03-03,MIN,MEM,MIN,MEM,True,False,True,True,high,
KXNBAGAME-26MAR03NOPLAL-LAL,New Orleans at Los Angeles L Winner?,2026-03-03,LAL,NOP,LAL,NOP,True,False,True,True,high,
KXNBAGAME-26MAR03NYKTOR-TOR,New York at Toronto Winner?,2026-03-03,TOR,NYK,TOR,NYK,True,False,True,True,high,
KXNBAGAME-26MAR03OKCCHI-CHI,Oklahoma City at Chicago Winner?,2026-03-03,CHI,OKC,CHI,OKC,True,False,True,True,high,
KXNBAGAME-26MAR03PHXSAC-SAC,Phoenix at Sacramento Winner?,2026-03-03,SAC,PHX,SAC,PHX,True,False,True,True,high,
KXNBAGAME-26MAR03SASPHI-PHI,San Antonio at Philadelphia Winner?,2026-03-03,PHI,SAS,PHI,SAS,True,False,True,True,high,
KXNBAGAME-26MAR03WASORL-ORL,Washington at Orlando Winner?,2026-03-03,ORL,WAS,ORL,WAS,True,False,True,True,high,
KXNBAGAME-26MAR04ATLMIL-MIL,Atlanta at Milwaukee Winner?,2026-03-04,MIL,ATL,MIL,ATL,True,False,True,True,high,
KXNBAGAME-26MAR04CHABOS-BOS,Charlotte at Boston Winner?,2026-03-04,BOS,CHA,BOS,CHA,True,False,True,True,high,
KXNBAGAME-26MAR04INDLAC-LAC,Indiana at Los Angeles C Winner?,2026-03-04,LAC,IND,LAC,IND,True,False,True,True,high,
KXNBAGAME-26MAR04OKCNYK-NYK,Oklahoma City at New York Winner?,2026-03-04,NYK,OKC,NYK,OKC,True,False,True,True,high,
KXNBAGAME-26MAR04PORMEM-MEM,Portland at Memphis Winner?,2026-03-04,MEM,POR,MEM,POR,True,False,True,True,high,
KXNBAGAME-26MAR04UTAPHI-PHI,Utah at Philadelphia Winner?,2026-03-04,PHI,UTA,PHI,UTA,True,False,True,True,high,
KXNBAGAME-26MAR05BKNMIA-MIA,Brooklyn at Miami Winner?,2026-03-05,MIA,BKN,MIA,BKN,True,False,True,True,high,
KXNBAGAME-26MAR05CHIPHX-PHX,Chicago at Phoenix Winner?,2026-03-05,PHX,CHI,PHX,CHI,True,False,True,True,high,
KXNBAGAME-26MAR05DALORL-ORL,Dallas at Orlando Winner?,2026-03-05,ORL,DAL,ORL,DAL,True,False,True,True,high,
KXNBAGAME-26MAR05DETSAS-SAS,Detroit at San Antonio Winner?,2026-03-05,SAS,DET,SAS,DET,True,False,True,True,high,
KXNBAGAME-26MAR05GSWHOU-HOU,Golden State at Houston Winner?,2026-03-05,HOU,GSW,HOU,GSW,True,False,True,True,high,
KXNBAGAME-26MAR05LALDEN-DEN,Los Angeles L at Denver Winner?,2026-03-05,DEN,LAL,DEN,LAL,True,False,True,True,high,
KXNBAGAME-26MAR05NOPSAC-SAC,New Orleans at Sacramento Winner?,2026-03-05,SAC,NOP,SAC,NOP,True,False,True,True,high,
KXNBAGAME-26MAR05TORMIN-MIN,Toronto at Minnesota Winner?,2026-03-05,MIN,TOR,MIN,TOR,True,False,True,True,high,
KXNBAGAME-26MAR05UTAWAS-WAS,Utah at Washington Winner?,2026-03-05,WAS,UTA,WAS,UTA,True,False,True,True,high,
KXNBAGAME-26MAR06DALBOS-BOS,Dallas at Boston Winner?,2026-03-06,BOS,DAL,BOS,DAL,True,False,True,True,high,
KXNBAGAME-26MAR06INDLAL-LAL,Indiana at Los Angeles L Winner?,2026-03-06,LAL,IND,LAL,IND,True,False,True,True,high,
KXNBAGAME-26MAR06LACSAS-SAS,Los Angeles C at San Antonio Winner?,2026-03-06,SAS,LAC,SAS,LAC,True,False,True,True,high,
KXNBAGAME-26MAR06MIACHA-CHA,Miami at Charlotte Winner?,2026-03-06,CHA,MIA,CHA,MIA,True,False,True,True,high,
KXNBAGAME-26MAR06NOPPHX-PHX,New Orleans at Phoenix Winner?,2026-03-06,PHX,NOP,PHX,NOP,True,False,True,True,high,
KXNBAGAME-26MAR06NYKDEN-DEN,New York at Denver Winner?,2026-03-06,DEN,NYK,DEN,NYK,True,False,True,True,high,
KXNBAGAME-26MAR06PORHOU-HOU,Portland at Houston Winner?,2026-03-06,HOU,POR,HOU,POR,True,False,True,True,high,
KXNBAGAME-26MAR07BKNDET-DET,Brooklyn at Detroit Winner?,2026-03-07,DET,BKN,DET,BKN,True,False,True,True,high,
KXNBAGAME-26MAR07GSWOKC-OKC,Golden State at Oklahoma City Winner?,2026-03-07,OKC,GSW,OKC,GSW,True,False,True,True,high,
KXNBAGAME-26MAR07LACMEM-MEM,Los Angeles C at Memphis Winner?,2026-03-07,MEM,LAC,MEM,LAC,True,False,True,True,high,
KXNBAGAME-26MAR07ORLMIN-MIN,Orlando at Minnesota Winner?,2026-03-07,MIN,ORL,MIN,ORL,True,False,True,True,high,
KXNBAGAME-26MAR07PHIATL-ATL,Philadelphia at Atlanta Winner?,2026-03-07,ATL,PHI,ATL,PHI,True,False,True,True,high,
KXNBAGAME-26MAR07UTAMIL-MIL,Utah at Milwaukee Winner?,2026-03-07,MIL,UTA,MIL,UTA,True,False,True,True,high,
KXNBAGAME-26MAR08BOSCLE-CLE,Boston at Cleveland Winner?,2026-03-08,CLE,BOS,CLE,BOS,True,False,True,True,high,
KXNBAGAME-26MAR08CHAPHX-PHX,Charlotte at Phoenix Winner?,2026-03-08,PHX,CHA,PHX,CHA,True,False,True,True,high,
KXNBAGAME-26MAR08CHISAC-SAC,Chicago at Sacramento Winner?,2026-03-08,SAC,CHI,SAC,CHI,True,False,True,True,high,
KXNBAGAME-26MAR08DALTOR-TOR,Dallas at Toronto Winner?,2026-03-08,TOR,DAL,TOR,DAL,True,False,True,True,high,
KXNBAGAME-26MAR08DETMIA-MIA,Detroit at Miami Winner?,2026-03-08,MIA,DET,MIA,DET,True,False,True,True,high,
KXNBAGAME-26MAR08HOUSAS-SAS,Houston at San Antonio Winner?,2026-03-08,SAS,HOU,SAS,HOU,True,False,True,True,high,
KXNBAGAME-26MAR08INDPOR-POR,Indiana at Portland Winner?,2026-03-08,POR,IND,POR,IND,True,False,True,True,high,
KXNBAGAME-26MAR08NYKLAL-LAL,New York at Los Angeles L Winner?,2026-03-08,LAL,NYK,LAL,NYK,True,False,True,True,high,
KXNBAGAME-26MAR08ORLMIL-MIL,Orlando at Milwaukee Winner?,2026-03-08,MIL,ORL,MIL,ORL,True,False,True,True,high,
KXNBAGAME-26MAR08WASNOP-NOP,Washington at New Orleans Winner?,2026-03-08,NOP,WAS,NOP,WAS,True,False,True,True,high,
KXNBAGAME-26MAR09DENOKC-OKC,Denver at Oklahoma City Winner?,2026-03-09,OKC,DEN,OKC,DEN,True,False,True,True,high,
KXNBAGAME-26MAR09GSWUTA-UTA,Golden State at Utah Winner?,2026-03-09,UTA,GSW,UTA,GSW,True,False,True,True,high,
KXNBAGAME-26MAR09MEMBKN-BKN,Memphis at Brooklyn Winner?,2026-03-09,BKN,MEM,BKN,MEM,True,False,True,True,high,
KXNBAGAME-26MAR09NYKLAC-LAC,New York at Los Angeles C Winner?,2026-03-09,LAC,NYK,LAC,NYK,True,False,True,True,high,
KXNBAGAME-26MAR09PHICLE-CLE,Philadelphia at Cleveland Winner?,2026-03-09,CLE,PHI,CLE,PHI,True,False,True,True,high,
KXNBAGAME-26MAR10BOSSAS-SAS,Boston at San Antonio Winner?,2026-03-10,SAS,BOS,SAS,BOS,True,False,True,True,high,
KXNBAGAME-26MAR10CHAPOR-POR,Charlotte at Portland Winner?,2026-03-10,POR,CHA,POR,CHA,True,False,True,True,high,
KXNBAGAME-26MAR10CHIGSW-GSW,Chicago at Golden State Winner?,2026-03-10,GSW,CHI,GSW,CHI,True,False,True,True,high,
KXNBAGAME-26MAR10DALATL-ATL,Dallas at Atlanta Winner?,2026-03-10,ATL,DAL,ATL,DAL,True,False,True,True,high,
KXNBAGAME-26MAR10DETBKN-BKN,Detroit at Brooklyn Winner?,2026-03-10,BKN,DET,BKN,DET,True,False,True,True,high,
KXNBAGAME-26MAR10INDSAC-SAC,Indiana at Sacramento Winner?,2026-03-10,SAC,IND,SAC,IND,True,False,True,True,high,
KXNBAGAME-26MAR10MEMPHI-PHI,Memphis at Philadelphia Winner?,2026-03-10,PHI,MEM,PHI,MEM,True,False,True,True,high,
KXNBAGAME-26MAR10MINLAL-LAL,Minnesota at Los Angeles L Winner?,2026-03-10,LAL,MIN,LAL,MIN,True,False,True,True,high,
KXNBAGAME-26MAR10PHXMIL-MIL,Phoenix at Milwaukee Winner?,2026-03-10,MIL,PHX,MIL,PHX,True,False,True,True,high,
KXNBAGAME-26MAR10TORHOU-HOU,Toronto at Houston Winner?,2026-03-10,HOU,TOR,HOU,TOR,True,False,True,True,high,
KXNBAGAME-26MAR10WASMIA-MIA,Washington at Miami Winner?,2026-03-10,MIA,WAS,MIA,WAS,True,False,True,True,high,
KXNBAGAME-26MAR11CHASAC-SAC,Charlotte at Sacramento Winner?,2026-03-11,SAC,CHA,SAC,CHA,True,False,True,True,high,
KXNBAGAME-26MAR11CLEORL-ORL,Cleveland at Orlando Winner?,2026-03-11,ORL,CLE,ORL,CLE,True,False,True,True,high,
KXNBAGAME-26MAR11HOUDEN-DEN,Houston at Denver Winner?,2026-03-11,DEN,HOU,DEN,HOU,True,False,True,True,high,
KXNBAGAME-26MAR11MINLAC-LAC,Minnesota at Los Angeles C Winner?,2026-03-11,LAC,MIN,LAC,MIN,True,False,True,True,high,
KXNBAGAME-26MAR11NYKUTA-UTA,New York at Utah Winner?,2026-03-11,UTA,NYK,UTA,NYK,True,False,True,True,high,
KXNBAGAME-26MAR11TORNOP-NOP,Toronto at New Orleans Winner?,2026-03-11,NOP,TOR,NOP,TOR,True,False,True,True,high,
KXNBAGAME-26MAR12BKNATL-ATL,Brooklyn at Atlanta Winner?,2026-03-12,ATL,BKN,ATL,BKN,True,False,True,True,high,
KXNBAGAME-26MAR12BOSOKC-OKC,Boston at Oklahoma City Winner?,2026-03-12,OKC,BOS,OKC,BOS,True,False,True,True,high,
KXNBAGAME-26MAR12CHILAL-LAL,Chicago at Los Angeles L Winner?,2026-03-12,LAL,CHI,LAL,CHI,True,False,True,True,high,
KXNBAGAME-26MAR12DALMEM-MEM,Dallas at Memphis Winner?,2026-03-12,MEM,DAL,MEM,DAL,True,False,True,True,high,
KXNBAGAME-26MAR12DENSAS-SAS,Denver at San Antonio Winner?,2026-03-12,SAS,DEN,SAS,DEN,True,False,True,True,high,
KXNBAGAME-26MAR12MILMIA-MIA,Milwaukee at Miami Winner?,2026-03-12,MIA,MIL,MIA,MIL,True,False,True,True,high,
KXNBAGAME-26MAR12PHIDET-DET,Philadelphia at Detroit Winner?,2026-03-12,DET,PHI,DET,PHI,True,False,True,True,high,
KXNBAGAME-26MAR12PHXIND-IND,Phoenix at Indiana Winner?,2026-03-12,IND,PHX,IND,PHX,True,False,True,True,high,
KXNBAGAME-26MAR12WASORL-ORL,Washington at Orlando Winner?,2026-03-12,ORL,WAS,ORL,WAS,True,False,True,True,high,
KXNBAGAME-26MAR13CHILAC-LAC,Chicago at Los Angeles C Winner?,2026-03-13,LAC,CHI,LAC,CHI,True,False,True,True,high,
KXNBAGAME-26MAR13CLEDAL-DAL,Cleveland at Dallas Winner?,2026-03-13,DAL,CLE,DAL,CLE,True,False,True,True,high,
KXNBAGAME-26MAR13MEMDET-DET,Memphis at Detroit Winner?,2026-03-13,DET,MEM,DET,MEM,True,False,True,True,high,
KXNBAGAME-26MAR13MINGSW-GSW,Minnesota at Golden State Winner?,2026-03-13,GSW,MIN,GSW,MIN,True,False,True,True,high,
KXNBAGAME-26MAR13NOPHOU-HOU,New Orleans at Houston Winner?,2026-03-13,HOU,NOP,HOU,NOP,True,False,True,True,high,
KXNBAGAME-26MAR13NYKIND-IND,New York at Indiana Winner?,2026-03-13,IND,NYK,IND,NYK,True,False,True,True,high,
KXNBAGAME-26MAR13PHXTOR-TOR,Phoenix at Toronto Winner?,2026-03-13,TOR,PHX,TOR,PHX,True,False,True,True,high,
KXNBAGAME-26MAR13UTAPOR-POR,Utah at Portland Winner?,2026-03-13,POR,UTA,POR,UTA,True,False,True,True,high,
KXNBAGAME-26MAR14BKNPHI-PHI,Brooklyn at Philadelphia Winner?,2026-03-14,PHI,BKN,PHI,BKN,True,False,True,True,high,
KXNBAGAME-26MAR14CHASAS-SAS,Charlotte at San Antonio Winner?,2026-03-14,SAS,CHA,SAS,CHA,True,False,True,True,high,
KXNBAGAME-26MAR14DENLAL-LAL,Denver at Los Angeles L Winner?,2026-03-14,LAL,DEN,LAL,DEN,True,False,True,True,high,
KXNBAGAME-26MAR14MILATL-ATL,Milwaukee at Atlanta Winner?,2026-03-14,ATL,MIL,ATL,MIL,True,False,True,True,high,
KXNBAGAME-26MAR14ORLMIA-MIA,Orlando at Miami Winner?,2026-03-14,MIA,ORL,MIA,ORL,True,False,True,True,high,
KXNBAGAME-26MAR14SACLAC-LAC,Sacramento at Los Angeles C Winner?,2026-03-14,LAC,SAC,LAC,SAC,True,False,True,True,high,
KXNBAGAME-26MAR14WASBOS-BOS,Washington at Boston Winner?,2026-03-14,BOS,WAS,BOS,WAS,True,False,True,True,high,
KXNBAGAME-26MAR15DALCLE-CLE,Dallas at Cleveland Winner?,2026-03-15,CLE,DAL,CLE,DAL,True,False,True,True,high,
KXNBAGAME-26MAR15DETTOR-TOR,Detroit at Toronto Winner?,2026-03-15,TOR,DET,TOR,DET,True,False,True,True,high,
KXNBAGAME-26MAR15GSWNYK-NYK,Golden State at New York Winner?,2026-03-15,NYK,GSW,NYK,GSW,True,False,True,True,high,
KXNBAGAME-26MAR15INDMIL-MIL,Indiana at Milwaukee Winner?,2026-03-15,MIL,IND,MIL,IND,True,False,True,True,high,
KXNBAGAME-26MAR15MINOKC-OKC,Minnesota at Oklahoma City Winner?,2026-03-15,OKC,MIN,OKC,MIN,True,False,True,True,high,
KXNBAGAME-26MAR15PORPHI-PHI,Portland at Philadelphia Winner?,2026-03-15,PHI,POR,PHI,POR,True,False,True,True,high,
KXNBAGAME-26MAR15UTASAC-SAC,Utah at Sacramento Winner?,2026-03-15,SAC,UTA,SAC,UTA,True,False,True,True,high,
KXNBAGAME-26MAR16DALNOP-NOP,Dallas at New Orleans Winner?,2026-03-16,NOP,DAL,NOP,DAL,True,False,True,True,high,
KXNBAGAME-26MAR16GSWWAS-WAS,Golden State at Washington Winner?,2026-03-16,WAS,GSW,WAS,GSW,True,False,True,True,high,
KXNBAGAME-26MAR16LALHOU-HOU,Los Angeles L at Houston Winner?,2026-03-16,HOU,LAL,HOU,LAL,True,False,True,True,high,
KXNBAGAME-26MAR16MEMCHI-CHI,Memphis at Chicago Winner?,2026-03-16,CHI,MEM,CHI,MEM,True,False,True,True,high,
KXNBAGAME-26MAR16ORLATL-ATL,Orlando at Atlanta Winner?,2026-03-16,ATL,ORL,ATL,ORL,True,False,True,True,high,
KXNBAGAME-26MAR16PHXBOS-BOS,Phoenix at Boston Winner?,2026-03-16,BOS,PHX,BOS,PHX,True,False,True,True,high,
KXNBAGAME-26MAR16PORBKN-BKN,Portland at Brooklyn Winner?,2026-03-16,BKN,POR,BKN,POR,True,False,True,True,high,
KXNBAGAME-26MAR16SASLAC-LAC,San Antonio at Los Angeles C Winner?,2026-03-16,LAC,SAS,LAC,SAS,True,False,True,True,high,
KXNBAGAME-26MAR17CLEMIL-MIL,Cleveland at Milwaukee Winner?,2026-03-17,MIL,CLE,MIL,CLE,True,False,True,True,high,
KXNBAGAME-26MAR17DETWAS-WAS,Detroit at Washington Winner?,2026-03-17,WAS,DET,WAS,DET,True,False,True,True,high,
KXNBAGAME-26MAR17INDNYK-NYK,Indiana at New York Winner?,2026-03-17,NYK,IND,NYK,IND,True,False,True,True,high,
KXNBAGAME-26MAR17MIACHA-CHA,Miami at Charlotte Winner?,2026-03-17,CHA,MIA,CHA,MIA,True,False,True,True,high,
KXNBAGAME-26MAR17OKCORL-ORL,Oklahoma City at Orlando Winner?,2026-03-17,ORL,OKC,ORL,OKC,True,False,True,True,high,
KXNBAGAME-26MAR17PHIDEN-DEN,Philadelphia at Denver Winner?,2026-03-17,DEN,PHI,DEN,PHI,True,False,True,True,high,
KXNBAGAME-26MAR17PHXMIN-MIN,Phoenix at Minnesota Winner?,2026-03-17,MIN,PHX,MIN,PHX,True,False,True,True,high,
KXNBAGAME-26MAR17SASSAC-SAC,San Antonio at Sacramento Winner?,2026-03-17,SAC,SAS,SAC,SAS,True,False,True,True,high,
KXNBAGAME-26MAR18ATLDAL-DAL,Atlanta at Dallas Winner?,2026-03-18,DAL,ATL,DAL,ATL,True,False,True,True,high,
KXNBAGAME-26MAR18DENMEM-MEM,Denver at Memphis Winner?,2026-03-18,MEM,DEN,MEM,DEN,True,False,True,True,high,
KXNBAGAME-26MAR18GSWBOS-BOS,Golden State at Boston Winner?,2026-03-18,BOS,GSW,BOS,GSW,True,False,True,True,high,
KXNBAGAME-26MAR18LACNOP-NOP,Los Angeles C at New Orleans Winner?,2026-03-18,NOP,LAC,NOP,LAC,True,False,True,True,high,
KXNBAGAME-26MAR18LALHOU-HOU,Los Angeles L at Houston Winner?,2026-03-18,HOU,LAL,HOU,LAL,True,False,True,True,high,
KXNBAGAME-26MAR18OKCBKN-BKN,Oklahoma City at Brooklyn Winner?,2026-03-18,BKN,OKC,BKN,OKC,True,False,True,True,high,
KXNBAGAME-26MAR18PORIND-IND,Portland at Indiana Winner?,2026-03-18,IND,POR,IND,POR,True,False,True,True,high,
KXNBAGAME-26MAR18TORCHI-CHI,Toronto at Chicago Winner?,2026-03-18,CHI,TOR,CHI,TOR,True,False,True,True,high,
KXNBAGAME-26MAR18UTAMIN-MIN,Utah at Minnesota Winner?,2026-03-18,MIN,UTA,MIN,UTA,True,False,True,True,high,
KXNBAGAME-26MAR19CLECHI-CHI,Cleveland at Chicago Winner?,2026-03-19,CHI,CLE,CHI,CLE,True,False,True,True,high,
KXNBAGAME-26MAR19DETWAS-WAS,Detroit at Washington Winner?,2026-03-19,WAS,DET,WAS,DET,True,False,True,True,high,
KXNBAGAME-26MAR19LACNOP-NOP,Los Angeles C at New Orleans Winner?,2026-03-19,NOP,LAC,NOP,LAC,True,False,True,True,high,
KXNBAGAME-26MAR19LALMIA-MIA,Los Angeles L at Miami Winner?,2026-03-19,MIA,LAL,MIA,LAL,True,False,True,True,high,
KXNBAGAME-26MAR19MILUTA-UTA,Milwaukee at Utah Winner?,2026-03-19,UTA,MIL,UTA,MIL,True,False,True,True,high,
KXNBAGAME-26MAR19ORLCHA-CHA,Orlando at Charlotte Winner?,2026-03-19,CHA,ORL,CHA,ORL,True,False,True,True,high,
KXNBAGAME-26MAR19PHISAC-SAC,Philadelphia at Sacramento Winner?,2026-03-19,SAC,PHI,SAC,PHI,True,False,True,True,high,
KXNBAGAME-26MAR19PHXSAS-SAS,Phoenix at San Antonio Winner?,2026-03-19,SAS,PHX,SAS,PHX,True,False,True,True,high,
KXNBAGAME-26MAR20ATLHOU-HOU,Atlanta at Houston Winner?,2026-03-20,HOU,ATL,HOU,ATL,True,False,True,True,high,
KXNBAGAME-26MAR20BOSMEM-MEM,Boston at Memphis Winner?,2026-03-20,MEM,BOS,MEM,BOS,True,False,True,True,high,
KXNBAGAME-26MAR20GSWDET-DET,Golden State at Detroit Winner?,2026-03-20,DET,GSW,DET,GSW,True,False,True,True,high,
KXNBAGAME-26MAR20NYKBKN-BKN,New York at Brooklyn Winner?,2026-03-20,BKN,NYK,BKN,NYK,True,False,True,True,high,
KXNBAGAME-26MAR20PORMIN-MIN,Portland at Minnesota Winner?,2026-03-20,MIN,POR,MIN,POR,True,False,True,True,high,
KXNBAGAME-26MAR20TORDEN-DEN,Toronto at Denver Winner?,2026-03-20,DEN,TOR,DEN,TOR,True,False,True,True,high,
KXNBAGAME-26MAR21CLENOP-NOP,Cleveland at New Orleans Winner?,2026-03-21,NOP,CLE,NOP,CLE,True,False,True,True,high,
KXNBAGAME-26MAR21GSWATL-ATL,Golden State at Atlanta Winner?,2026-03-21,ATL,GSW,ATL,GSW,True,False,True,True,high,
KXNBAGAME-26MAR21INDSAS-SAS,Indiana at San Antonio Winner?,2026-03-21,SAS,IND,SAS,IND,True,False,True,True,high,
KXNBAGAME-26MAR21LACDAL-DAL,Los Angeles C at Dallas Winner?,2026-03-21,DAL,LAC,DAL,LAC,True,False,True,True,high,
KXNBAGAME-26MAR21LALORL-ORL,Los Angeles L at Orlando Winner?,2026-03-21,ORL,LAL,ORL,LAL,True,False,True,True,high,
KXNBAGAME-26MAR21MIAHOU-HOU,Miami at Houston Winner?,2026-03-21,HOU,MIA,HOU,MIA,True,False,True,True,high,
KXNBAGAME-26MAR21MILPHX-PHX,Milwaukee at Phoenix Winner?,2026-03-21,PHX,MIL,PHX,MIL,True,False,True,True,high,
KXNBAGAME-26MAR21OKCWAS-WAS,Oklahoma City at Washington Winner?,2026-03-21,WAS,OKC,WAS,OKC,True,False,True,True,high,
KXNBAGAME-26MAR21PHIUTA-UTA,Philadelphia at Utah Winner?,2026-03-21,UTA,PHI,UTA,PHI,True,False,True,True,high,
KXNBAGAME-26MAR22BKNSAC-SAC,Brooklyn at Sacramento Winner?,2026-03-22,SAC,BKN,SAC,BKN,True,False,True,True,high,
KXNBAGAME-26MAR22MINBOS-BOS,Minnesota at Boston Winner?,2026-03-22,BOS,MIN,BOS,MIN,True,False,True,True,high,
KXNBAGAME-26MAR22PORDEN-DEN,Portland at Denver Winner?,2026-03-22,DEN,POR,DEN,POR,True,False,True,True,high,
KXNBAGAME-26MAR22TORPHX-PHX,Toronto at Phoenix Winner?,2026-03-22,PHX,TOR,PHX,TOR,True,False,True,True,high,
KXNBAGAME-26MAR22WASNYK-NYK,Washington at New York Winner?,2026-03-22,NYK,WAS,NYK,WAS,True,False,True,True,high,
KXNBAGAME-26MAR23BKNPOR-POR,Brooklyn at Portland Winner?,2026-03-23,POR,BKN,POR,BKN,True,False,True,True,high,
KXNBAGAME-26MAR23GSWDAL-DAL,Golden State at Dallas Winner?,2026-03-23,DAL,GSW,DAL,GSW,True,False,True,True,high,
KXNBAGAME-26MAR23HOUCHI-CHI,Houston at Chicago Winner?,2026-03-23,CHI,HOU,CHI,HOU,True,False,True,True,high,
KXNBAGAME-26MAR23INDORL-ORL,Indiana at Orlando Winner?,2026-03-23,ORL,IND,ORL,IND,True,False,True,True,high,
KXNBAGAME-26MAR23LALDET-DET,Los Angeles L at Detroit Winner?,2026-03-23,DET,LAL,DET,LAL,True,False,True,True,high,
KXNBAGAME-26MAR23MEMATL-ATL,Memphis at Atlanta Winner?,2026-03-23,ATL,MEM,ATL,MEM,True,False,True,True,high,
KXNBAGAME-26MAR23MILLAC-LAC,Milwaukee at Los Angeles C Winner?,2026-03-23,LAC,MIL,LAC,MIL,True,False,True,True,high,
KXNBAGAME-26MAR23OKCPHI-PHI,Oklahoma City at Philadelphia Winner?,2026-03-23,PHI,OKC,PHI,OKC,True,False,True,True,high,
KXNBAGAME-26MAR23SASMIA-MIA,San Antonio at Miami Winner?,2026-03-23,MIA,SAS,MIA,SAS,True,False,True,True,high,
KXNBAGAME-26MAR23TORUTA-UTA,Toronto at Utah Winner?,2026-03-23,UTA,TOR,UTA,TOR,True,False,True,True,high,
KXNBAGAME-26MAR24DENPHX-PHX,Denver at Phoenix Winner?,2026-03-24,PHX,DEN,PHX,DEN,True,False,True,True,high,
KXNBAGAME-26MAR24NOPNYK-NYK,New Orleans at New York Winner?,2026-03-24,NYK,NOP,NYK,NOP,True,False,True,True,high,
KXNBAGAME-26MAR24ORLCLE-CLE,Orlando at Cleveland Winner?,2026-03-24,CLE,ORL,CLE,ORL,True,False,True,True,high,
KXNBAGAME-26MAR24SACCHA-CHA,Sacramento at Charlotte Winner?,2026-03-24,CHA,SAC,CHA,SAC,True,False,True,True,high,
KXNBAGAME-26MAR25ATLDET-DET,Atlanta at Detroit Winner?,2026-03-25,DET,ATL,DET,ATL,True,False,True,True,high,
KXNBAGAME-26MAR25BKNGSW-GSW,Brooklyn at Golden State Winner?,2026-03-25,GSW,BKN,GSW,BKN,True,False,True,True,high,
KXNBAGAME-26MAR25CHIPHI-PHI,Chicago at Philadelphia Winner?,2026-03-25,PHI,CHI,PHI,CHI,True,False,True,True,high,
KXNBAGAME-26MAR25DALDEN-DEN,Dallas at Denver Winner?,2026-03-25,DEN,DAL,DEN,DAL,True,False,True,True,high,
KXNBAGAME-26MAR25HOUMIN-MIN,Houston at Minnesota Winner?,2026-03-25,MIN,HOU,MIN,HOU,True,False,True,True,high,
KXNBAGAME-26MAR25LALIND-IND,Los Angeles L at Indiana Winner?,2026-03-25,IND,LAL,IND,LAL,True,False,True,True,high,
KXNBAGAME-26MAR25MIACLE-CLE,Miami at Cleveland Winner?,2026-03-25,CLE,MIA,CLE,MIA,True,False,True,True,high,
KXNBAGAME-26MAR25MILPOR-POR,Milwaukee at Portland Winner?,2026-03-25,POR,MIL,POR,MIL,True,False,True,True,high,
KXNBAGAME-26MAR25OKCBOS-BOS,Oklahoma City at Boston Winner?,2026-03-25,BOS,OKC,BOS,OKC,True,False,True,True,high,
KXNBAGAME-26MAR25SASMEM-MEM,San Antonio at Memphis Winner?,2026-03-25,MEM,SAS,MEM,SAS,True,False,True,True,high,
KXNBAGAME-26MAR25TORLAC-LAC,Toronto at Los Angeles C Winner?,2026-03-25,LAC,TOR,LAC,TOR,True,False,True,True,high,
KXNBAGAME-26MAR25WASUTA-UTA,Washington at Utah Winner?,2026-03-25,UTA,WAS,UTA,WAS,True,False,True,True,high,
KXNBAGAME-26MAR26NOPDET-DET,New Orleans at Detroit Winner?,2026-03-26,DET,NOP,DET,NOP,True,False,True,True,high,
KXNBAGAME-26MAR26NYKCHA-CHA,New York at Charlotte Winner?,2026-03-26,CHA,NYK,CHA,NYK,True,False,True,True,high,
KXNBAGAME-26MAR26SACORL-ORL,Sacramento at Orlando Winner?,2026-03-26,ORL,SAC,ORL,SAC,True,False,True,True,high,
KXNBAGAME-26MAR27ATLBOS-BOS,Atlanta at Boston Winner?,2026-03-27,BOS,ATL,BOS,ATL,True,False,True,True,high,
KXNBAGAME-26MAR27BKNLAL-LAL,Brooklyn at Los Angeles L Winner?,2026-03-27,LAL,BKN,LAL,BKN,True,False,True,True,high,
KXNBAGAME-26MAR27CHIOKC-OKC,Chicago at Oklahoma City Winner?,2026-03-27,OKC,CHI,OKC,CHI,True,False,True,True,high,
KXNBAGAME-26MAR27DALPOR-POR,Dallas at Portland Winner?,2026-03-27,POR,DAL,POR,DAL,True,False,True,True,high,
KXNBAGAME-26MAR27HOUMEM-MEM,Houston at Memphis Winner?,2026-03-27,MEM,HOU,MEM,HOU,True,False,True,True,high,
KXNBAGAME-26MAR27LACIND-IND,Los Angeles C at Indiana Winner?,2026-03-27,IND,LAC,IND,LAC,True,False,True,True,high,
